"","feelings_life","income_family","own_rent","average_hours_worked","income_1","income_2","income_3","income_4","income_5","income_6","own","rent","idk","work_hours_1","work_hours_2","work_hours_3","work_hours_4","work_hours_5","work_hours_6"
"2175",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"2176",10,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"2177",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"2178",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"2179",7,"$50,000 to $74,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"2180",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2181",9,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2182",6,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2183",8,"Less than $25,000","Rented, even if no cash rent is paid","0.1 to 29.9 hours",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2184",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"2185",5,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"2186",5,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"2187",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"2188",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"2189",10,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"2190",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"2191",8,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2192",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2193",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"2194",9,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2195",7,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2196",10,"$50,000 to $74,999","Rented, even if no cash rent is paid","Don't know",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"2197",10,"$50,000 to $74,999","Don't know","0.1 to 29.9 hours",0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
"2198",7,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
"2199",7,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2200",8,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"2201",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"2202",7,"$50,000 to $74,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"2203",10,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"2204",8,"$50,000 to $74,999","Rented, even if no cash rent is paid","0.1 to 29.9 hours",0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"2205",7,"Less than $25,000","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2206",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"2207",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"2208",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"2209",8,"$50,000 to $74,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"2210",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"2211",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2212",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2213",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"2214",5,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2215",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2216",1,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2217",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"2218",8,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
"2219",4,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"2220",7,"$75,000 to $99,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"2221",9,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"2222",10,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2223",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2224",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"2225",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
"2226",9,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"2227",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"2228",7,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"2229",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"2230",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
"2231",7,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"2232",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"2233",10,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2234",8,"Less than $25,000","Rented, even if no cash rent is paid","0.1 to 29.9 hours",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2235",6,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"2236",5,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"2237",8,"Less than $25,000","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2238",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2239",9,"$125,000 and more","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"2240",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"2241",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"2242",10,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"2243",9,"Less than $25,000","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
"2244",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"2245",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"2246",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2247",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"2248",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2249",8,"Less than $25,000","Rented, even if no cash rent is paid","30.0 to 40.0 hours",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"2250",9,"$25,000 to $49,999","Rented, even if no cash rent is paid","0.1 to 29.9 hours",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"2251",7,"$50,000 to $74,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"2252",6,"Less than $25,000","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"2253",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"2254",8,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"2255",7,"$125,000 and more","Rented, even if no cash rent is paid","0.1 to 29.9 hours",0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
"2256",7,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
"2257",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"2258",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"2259",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
"2260",7,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2261",9,"$75,000 to $99,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"2262",9,"Less than $25,000","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"2263",7,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2264",7,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2265",9,"$25,000 to $49,999","Rented, even if no cash rent is paid","0.1 to 29.9 hours",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"2266",6,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2267",10,"$25,000 to $49,999","Rented, even if no cash rent is paid","0.1 to 29.9 hours",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"2268",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"2269",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0
"2270",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"2271",8,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2272",10,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"2273",7,"$125,000 and more","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2274",10,"$50,000 to $74,999","Don't know","Don't know",0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
"2275",10,"Less than $25,000","Rented, even if no cash rent is paid","30.0 to 40.0 hours",1,0,0,0,0,0,0,1,0,0,0,1,0,0,0
"2276",6,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"2277",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"2278",6,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2279",10,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2280",9,"$75,000 to $99,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
"2281",8,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2282",8,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
"2283",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
"2284",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2285",10,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"2286",10,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2287",8,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"2288",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"2289",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"2290",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
"2291",8,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
"2292",8,"$125,000 and more","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
"2293",6,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
"2294",10,"$25,000 to $49,999","Rented, even if no cash rent is paid","40.1 to 50.0 hours",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
"2295",10,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"2296",10,"$100,000 to $ 124,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
"2297",10,"Less than $25,000","Owned by you or a member of this household, even if it i...","Don't know",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
"2298",8,"Less than $25,000","Rented, even if no cash rent is paid","0.1 to 29.9 hours",1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"2299",7,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"2300",7,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"2301",8,"$50,000 to $74,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
"2302",9,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2303",5,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"2304",8,"Less than $25,000","Don't know","Don't know",1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"2305",8,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"2306",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","50.1 hours and more",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
"2307",6,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"2308",8,"$125,000 and more","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
"2309",10,"$25,000 to $49,999","Owned by you or a member of this household, even if it i...","Don't know",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
"2310",10,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"2311",10,"$50,000 to $74,999","Rented, even if no cash rent is paid","Don't know",0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
"2312",4,"$25,000 to $49,999","Rented, even if no cash rent is paid","0.1 to 29.9 hours",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
"2313",8,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"2314",9,"$100,000 to $ 124,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
"2315",4,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","Don't know",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
"2316",10,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","40.1 to 50.0 hours",0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
"2317",7,"$50,000 to $74,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"2318",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","Don't know",0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
"2319",10,"$125,000 and more","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
"2320",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","0.1 to 29.9 hours",0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
"2321",7,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"2322",8,"$25,000 to $49,999","Rented, even if no cash rent is paid","30.0 to 40.0 hours",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
"2323",9,"$75,000 to $99,999","Rented, even if no cash rent is paid","0.1 to 29.9 hours",0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
"2324",6,"$100,000 to $ 124,999","Rented, even if no cash rent is paid","Don't know",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
"2325",9,"$75,000 to $99,999","Owned by you or a member of this household, even if it i...","30.0 to 40.0 hours",0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
"2326",8,"$25,000 to $49,999","Rented, even if no cash rent is paid","Don't know",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
"2327",9,"Less than $25,000","Rented, even if no cash rent is paid","Don't know",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
